id,bident1,userdata,language,int1a,int3a,d1,age,age2,recage,recage2,recage3,recage4,recage5,recage6,hispanic,race,racethn,nativity,racethn2,vaxq1,vaxq2,vaxq3,vaxq4,vaxq5,vaxq6,vaxq7,coverage,agecov,covtype,agecovtype,covselfother,covself,covselfot,child,marital,employ,recemploy,selfemploy,rgender,gendervar,lgbt,party,partylean,party3,party5,ideology,educ,receduc,receduc2,receduc3,income,recincome,recincome2,ce14,ce17,trp2,cell,hhcell,landline,hhadults,int,loi,devicetype,devicecategory,bssrs_match_code,cstate,cregion,density,complete_date,weight,recincome3,Division,changesex,cdc2013,cdc2013USR,state,USR,USR_NEW
00003849,WEB,SSRS Probability Panel,English, , , ,79, ,65+,65+,65+,75+,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,No,Married,Retired,Retired, ,Man,Male,No,Independent,Democratic,Democrat/Indep lean Dem,Independent lean Dem,Moderate,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MD, MS, MSN, MA, PhD)",College +,College +,College +,"$90,000 to less than $100,000",$90K+,$40K+,A few times a week,No,Purple, , , ,2, ,377,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19017664,South Carolina,South,2,20211216,1.7352,$50K-$99.9K,South Atlantic,sex = rgender,Medium metro,"Suburban (CDC=2,3)",SOUTH CAROLINA,Urban,Suburban
00003850,WEB,SSRS Probability Panel,English, , , ,64, ,18-64,50-64,55-64,60-69,45-64,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,No,Married,Retired,Retired, ,Man,Male,No,Republican, ,Republican/Indep lean Rep,Republican,Moderate,"Vocational, business, technical, or training courses after high school that did not count toward an associate degree fro",High school graduate,High school or less,Less than college,"$90,000 to less than $100,000",$90K+,$40K+,A few times a week,No,Purple, , , ,2, ,723,iPhone/iPod,Smartphone or equivalent (<7 inch),19010720,Wisconsin,North Central,Lowest,20211218,1.2876,$50K-$99.9K,East North Central,sex = rgender,Non-core,Rural (CDC=4-6),WISCONSIN,Rural,Rural
00003852,WEB,SSRS Probability Panel,English, , , ,69, ,65+,65+,65+,60-69,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not at all worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,No,Widowed,Retired,Retired, ,Woman,Female,No,Democrat, ,Democrat/Indep lean Dem,Democrat,Liberal,High school graduate (Grade 12 with diploma or GED certificate),High school graduate,High school or less,Less than college,"$20,000 to less than $30,000",Less than $40K,Less than $40K,A few times a week,No,Purple, , , ,1, ,283,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19027702,Florida,South,4,20211216,.3294,Less than $50K,South Atlantic,sex = rgender,Large fringe metro,"Suburban (CDC=2,3)",FLORIDA,Suburban,Suburban
00003854,WEB,SSRS Probability Panel,English, , , ,74, ,65+,65+,65+,70-74,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Somewhat worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,No,Married,Retired,Retired, ,Man,Male,No,Independent,Independent/don't lean to either party,Pure Independents,Independent/Don't lean,Moderate,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MD, MS, MSN, MA, PhD)",College +,College +,College +,"$100,000 or more",$90K+,$40K+,A few times a month,Yes,Purple, , , ,2, ,271,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19000947,Maine,Northeast,2,20211217,1.5253,$100K+,New England,sex = rgender,Medium metro,"Suburban (CDC=2,3)",MAINE,Rural,Suburban
00003856,WEB,SSRS Probability Panel,English, , , ,60, ,18-64,50-64,55-64,60-69,45-64,50+,Yes,White,Hispanic,U.S.,"Hispanic, born in US",Somewhat worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,No,Married,Employed part-time,Employed,"No, not self-employed",Woman,Female,No,Independent,Democratic,Democrat/Indep lean Dem,Independent lean Dem,Conservative,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MD, MS, MSN, MA, PhD)",College +,College +,College +,"$75,000 to less than $90,000",$40K-$89.9K,$40K+,A few times a month,No,Purple, , , ,2, ,209,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,94626631,Texas,South,4,20211216,.3599,$50K-$99.9K,West South Central,sex = rgender,Large central metro,Urban (CDC=1),TEXAS,Urban,Urban
00003857,WEB,SSRS Probability Panel,English, , , ,59, ,18-64,50-64,55-64,40-59,45-64,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Somewhat worried,Yes,"No, did not receive a booster","Yes, makes me more likely to get a booster shot",Have recommended this, , ,Covered by health insurance,Insured Less than 65,Medicaid/STATE-SPECIFIC MEDICAID NAME,Medicaid, , , ,No,Living with a partner,Employed part-time,Employed,"No, not self-employed",Woman,Female,No,Republican, ,Republican/Indep lean Rep,Republican,Conservative,High school graduate (Grade 12 with diploma or GED certificate),High school graduate,High school or less,Less than college,"$20,000 to less than $30,000",Less than $40K,Less than $40K,Less than once a month,No,Purple, , , ,2, ,211,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19000804,Pennsylvania,Northeast,4,20211218,3.0423,Less than $50K,Mid Atlantic,sex = rgender,Large fringe metro,"Suburban (CDC=2,3)",PENNSYLVANIA,Suburban,Suburban
00003858,WEB,SSRS Probability Panel,English, , , ,75, ,65+,65+,65+,75+,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"No, did not receive a booster","No, does not make me more likely",Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,No,Widowed,Retired,Retired, ,Man,Male,No,Independent,Republican,Republican/Indep lean Rep,Independent lean Rep,Conservative,"Some postgraduate or professional school, no postgraduate degree",College +,College +,College +,"$40,000 to less than $50,000",$40K-$89.9K,$40K+,A few times a month,Yes,Purple, , , ,2, ,457,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19013924,Wisconsin,North Central,3,20211218,.2324,Less than $50K,East North Central,sex = rgender,Small metro,Rural (CDC=4-6),WISCONSIN,Urban,Urban
00003859,WEB,SSRS Probability Panel,English, , , ,79, ,65+,65+,65+,75+,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance, ,Plan you purchased yourself, , , , ,No,Divorced,Retired,Retired, ,Woman,Female,No,Independent,Democratic,Democrat/Indep lean Dem,Independent lean Dem,Moderate,"Some college, no degree (includes some community college)",Some college,Some college,Less than college,"$20,000 to less than $30,000",Less than $40K,Less than $40K,A few times a week,Yes,Purple, , , ,1, ,601,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19030154,Arkansas,South,2,20211219,.3199,Less than $50K,West South Central,sex = rgender,Medium metro,"Suburban (CDC=2,3)",ARKANSAS,Urban,Urban
00003860,WEB,SSRS Probability Panel,English, , , ,50, ,18-64,50-64,45-54,40-59,45-64,50+,No,Asian,"Other, non-Hispanic", ,"Other, non-Hispanic",Somewhat worried,Yes,"No, did not receive a booster","No, does not make me more likely",Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,Yes,Divorced,Employed full-time,Employed,"No, not self-employed",Woman,Female,No,Democrat, ,Democrat/Indep lean Dem,Democrat,Moderate,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MD, MS, MSN, MA, PhD)",College +,College +,College +,"$100,000 or more",$90K+,$40K+,A few times a week,Yes,Purple, , , ,1, ,200,Android smart phones,Smartphone or equivalent (<7 inch),19029872,Florida,South,4,20211217,.39,$100K+,South Atlantic,sex = rgender,Large fringe metro,"Suburban (CDC=2,3)",REFUSED,Suburban,Suburban
00003864,WEB,SSRS Probability Panel,English, , , ,44, ,18-64,30-49,35-44,40-59,30-44,18-49,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"No, did not receive a booster","No, does not make me more likely",Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,No,Living with a partner,Employed full-time,Employed,"No, not self-employed",Woman,Female,No,Independent,Independent/don't lean to either party,Pure Independents,Independent/Don't lean,Conservative,"Vocational, business, technical, or training courses after high school that did not count toward an associate degree fro",High school graduate,High school or less,Less than college,"$20,000 to less than $30,000",Less than $40K,Less than $40K,"Basically, every day",No,Purple, , , ,3, ,199,Android smart phones,Smartphone or equivalent (<7 inch),84631811,Washington,West,3,20211216,.6257,Less than $50K,Pacific,sex = rgender,Large fringe metro,"Suburban (CDC=2,3)",WASHINGTON,Suburban,Urban
00003865,WEB,SSRS Probability Panel,English, , , ,54, ,18-64,50-64,45-54,40-59,45-64,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not at all worried,No, , ,Have recommended this,"No, does not make me more likely",Other,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,No,Living with a partner,Employed full-time,Employed,"No, not self-employed",Man,Male,No,Independent,Republican,Republican/Indep lean Rep,Independent lean Rep,Moderate,High school graduate (Grade 12 with diploma or GED certificate),High school graduate,High school or less,Less than college,"$100,000 or more",$90K+,$40K+,A few times a week,No,Purple, , , ,2, ,506,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,94917475,Ohio,North Central,2,20211218,.6073,$100K+,East North Central,sex = rgender,Large fringe metro,"Suburban (CDC=2,3)",OHIO,Rural,Suburban
00003869,WEB,SSRS Probability Panel,English, , , ,57, ,18-64,50-64,55-64,40-59,45-64,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,No,Married,Employed full-time,Employed,"No, not self-employed",Man,Male,No,Independent,Democratic,Democrat/Indep lean Dem,Independent lean Dem,Moderate,Two-year associate degree from a college or university (including associate degree in nursing),Some college,Some college,Less than college,"$100,000 or more",$90K+,$40K+,A few times a month,No,Purple, , , ,4, ,210,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19012427,Minnesota,North Central,Lowest,20211218,1.9961,$100K+,West North Central,sex = rgender,Medium metro,"Suburban (CDC=2,3)",MINNESOTA,Rural,Suburban
00003871,WEB,SSRS Probability Panel,English, , , ,56, ,18-64,50-64,55-64,40-59,45-64,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,Yes,Married,Employed full-time,Employed,"No, not self-employed",Man,Male,No,Independent,Democratic,Democrat/Indep lean Dem,Independent lean Dem,Moderate,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB, BSN)",College +,College +,College +,"$100,000 or more",$90K+,$40K+,A few times a month,No,Purple, , , ,3, ,176,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19021097,North Carolina,South,2,20211216,1.1914,$100K+,South Atlantic,sex = rgender,Micropolitan,Rural (CDC=4-6),NORTH CAROLINA,Suburban,Rural
00003873,WEB,SSRS Probability Panel,English, , , ,69, ,65+,65+,65+,60-69,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Somewhat worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,No,Never been married,Unemployed and currently seeking employment,Unemployed, ,Man,Male,No,None,Democratic,Democrat/Indep lean Dem,Independent lean Dem,Liberal,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB, BSN)",College +,College +,College +,"$30,000 to less than $40,000",Less than $40K,Less than $40K,A few times a week,No,Purple, , , ,1, ,243,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19003801,Pennsylvania,Northeast,Highest,20211218,.2642,Less than $50K,Mid Atlantic,sex = rgender,Large central metro,Urban (CDC=1),PENNSYLVANIA,Urban,Urban
00003874,WEB,SSRS Probability Panel,English, , , ,61, ,18-64,50-64,55-64,60-69,45-64,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Somewhat worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your spouse's employer,Spouse's employer, , , ,No,Married,Employed full-time,Employed,"No, not self-employed",Woman,Female,No,Republican, ,Republican/Indep lean Rep,Republican,Moderate,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB, BSN)",College +,College +,College +,"$100,000 or more",$90K+,$40K+,A few times a week,No,Purple, , , ,4, ,792,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19036759,California,West,Highest,20211216,1.1909,$100K+,Pacific,sex = rgender,Large central metro,Urban (CDC=1),CALIFORNIA,Urban,Urban
00003875,WEB,SSRS Probability Panel,English, , , ,33, ,18-64,30-49,25-34,18-39,30-44,18-49,Yes,White,Hispanic,U.S.,"Hispanic, born in US",Somewhat worried,Yes,"No, did not receive a booster","Yes, makes me more likely to get a booster shot",Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,No,Married,Employed full-time,Employed,"No, not self-employed",Man,Male,No,Democrat, ,Democrat/Indep lean Dem,Democrat,Liberal,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB, BSN)",College +,College +,College +,"$100,000 or more",$90K+,$40K+,A few times a month,No,Purple, , , ,2, ,343,iPhone/iPod,Smartphone or equivalent (<7 inch),19034575,California,West,Highest,20211218,1.8813,$100K+,Pacific,sex = rgender,Large central metro,Urban (CDC=1),CALIFORNIA,Suburban,Suburban
00003878,WEB,SSRS Probability Panel,English, , , ,35, ,18-64,30-49,35-44,18-39,30-44,18-49,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,Yes,Married,Employed full-time,Employed,"No, not self-employed",Man,Male,No,Democrat, ,Democrat/Indep lean Dem,Democrat,Liberal,"Post-graduate or professional degree, including master's, doctorate, medical, or law degree (e.g., MD, MS, MSN, MA, PhD)",College +,College +,College +,"$100,000 or more",$90K+,$40K+,A few times a month,No,Purple, , , ,2, ,143,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19032371,Washington,West,3,20211217,1.4744,$100K+,Pacific,sex = rgender,Large fringe metro,"Suburban (CDC=2,3)",WASHINGTON,Urban,Urban
00003879,WEB,SSRS Probability Panel,English, , , ,66, ,65+,65+,65+,60-69,65+,50+,No,Black or African-American,"Black, non-Hispanic", ,"Black, non-Hispanic",Not too worried,Yes,"No, did not receive a booster","Yes, makes me more likely to get a booster shot",Have recommended this, , ,Covered by health insurance, ,Plan through your employer, , , , ,No,Never been married,Retired,Retired, ,Woman,Female,Yes,Democrat, ,Democrat/Indep lean Dem,Democrat,Moderate,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB, BSN)",College +,College +,College +,"$50,000 to less than $75,000",$40K-$89.9K,$40K+,A few times a month,No,Purple, , , ,1, ,822,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19029277,Virginia,South,Highest,20211217,.1768,$50K-$99.9K,South Atlantic,sex = rgender,Large central metro,Urban (CDC=1),VIRGINIA,Urban,Urban
00003880,WEB,SSRS Probability Panel,English, , , ,70, ,65+,65+,65+,70-74,65+,50+,No,White,"White, non-Hispanic", ,"White, non-Hispanic",WEB BLANK,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance, ,Medicare, , , , ,No,Divorced,Retired,Retired, ,Woman,Female,No,Democrat, ,Democrat/Indep lean Dem,Democrat,Liberal,High school graduate (Grade 12 with diploma or GED certificate),High school graduate,High school or less,Less than college,WEB BLANK,Don't know/Refused,Don't know/Refused,A few times a week,No,Purple, , , ,1, ,241,iPhone/iPod,Smartphone or equivalent (<7 inch),19014558,Ohio,North Central,Highest,20211219,.3144,Don't know/Refused,East North Central,sex = rgender,Large central metro,Urban (CDC=1),OHIO,Suburban,Suburban
00003884,WEB,SSRS Probability Panel,English, , , ,28, ,18-64,18-29,25-34,18-39,18-29,18-49,No,White,"White, non-Hispanic", ,"White, non-Hispanic",Not too worried,Yes,"Yes, received a booster", ,Have recommended this, , ,Covered by health insurance,Insured Less than 65,Plan through your employer,Employer, , , ,Yes,Married,Employed full-time,Employed,"No, not self-employed",Man,Male,No,Independent,Independent/don't lean to either party,Pure Independents,Independent/Don't lean,Moderate,"Four-year college or university degree/Bachelor's degree (e.g., BS, BA, AB, BSN)",College +,College +,College +,"$100,000 or more",$90K+,$40K+,Not at all,No,Purple, , , ,2, ,164,PC/laptop/Large screen device (e.g. TV etc),PC or equivalent,19013631,Minnesota,North Central,3,20211217,1.0761,$100K+,West North Central,sex = rgender,Large fringe metro,"Suburban (CDC=2,3)",MINNESOTA,Suburban,Suburban
